Customer_ID,First_Name,Last_Name,Age,Gender,State,Income,Employment_Status,Customer_Since
118905,Dawn,Reed,19,Female,Florida,37649,Unemployed,2021-01-29
118906,Amy,White,34,Male,New Jersey,189343,Part-Time,2019-09-04
118907,David,Johnson,68,Female,Florida,149063,Part-Time,2019-01-03
118908,Kevin,Wolf,51,Male,New York,192186,Retired,2019-03-07
118909,Christopher,Bass,37,Female,Georgia,103469,Part-Time,2024-10-09
118910,Maria,Harris,55,Female,New York,147071,Unemployed,2023-03-24
118911,Tyler,Edwards,23,Male,Illinois,71159,Part-Time,2024-09-11
118912,William,Harrison,69,Male,North Carolina,197381,Part-Time,2026-05-20
118913,Cathy,Brown,44,Male,Illinois,184326,Retired,2025-07-16
118914,Shawn,Flores,47,Female,Virginia,198850,Self-Employed,2020-06-30
118915,Seth,Frank,25,Male,Georgia,123156,Self-Employed,2024-10-18
118916,Ariel,Phillips,66,Female,Georgia,55103,Self-Employed,2026-01-19
118917,Connor,Ramirez,31,Male,Virginia,60284,Self-Employed,2021-04-02
118918,Shawn,Morris,53,Male,Illinois,102735,Retired,2024-06-16
118919,Andrea,Campbell,43,Female,New Jersey,58515,Retired,2019-06-29
118920,John,Crawford,32,Female,Pennsylvania,92784,Self-Employed,2020-01-25
118921,Ashley,Flowers,65,Male,Pennsylvania,144194,Retired,2023-02-11
118922,Joshua,White,36,Male,California,154941,Retired,2017-05-30
118923,Scott,Lawrence,67,Female,Florida,134373,Retired,2016-12-26
118924,Linda,Lawrence,63,Female,New Jersey,154290,Retired,2023-05-02
118925,David,Miller,19,Male,Texas,80629,Part-Time,2026-02-28
118926,Megan,Smith,67,Female,Georgia,147468,Retired,2017-03-04
118927,Gregory,Morales,33,Male,New Jersey,173128,Retired,2019-10-10
118928,Adam,Wiggins,20,Male,Texas,127277,Unemployed,2022-06-26
118929,Bethany,Baker,48,Female,Virginia,168938,Part-Time,2018-07-02
118930,Brian,Parker,52,Male,Florida,123567,Self-Employed,2016-08-09
118931,Laura,Murphy,51,Male,Pennsylvania,91396,Unemployed,2021-04-07
118932,Alyssa,Freeman,46,Male,North Carolina,34354,Retired,2025-01-19
118933,Thomas,Mason,19,Male,New Jersey,190198,Unemployed,2025-02-28
118934,Timothy,Edwards,58,Female,Florida,170001,Full-Time,2024-06-23
118935,Jeremy,Duffy,36,Male,New Jersey,122029,Unemployed,2016-12-25
118936,Matthew,Morris,58,Female,New York,36867,Self-Employed,2022-08-28
118937,James,Dixon,62,Male,Pennsylvania,187282,Unemployed,2022-12-15
118938,Katherine,Hill,63,Male,New York,53071,Full-Time,2021-01-16
118939,Daniel,Moore,35,Male,Texas,183714,Unemployed,2024-05-11
118940,Michael,Brown,58,Female,Illinois,69740,Retired,2018-05-16
118941,Steven,Brock,19,Male,Florida,122536,Self-Employed,2022-06-22
118942,Brandon,Hall,60,Female,Virginia,156094,Unemployed,2024-05-22
118943,Frances,Arnold,68,Male,Pennsylvania,109036,Unemployed,2022-06-14
118944,Amanda,Mccormick,28,Male,Texas,50436,Retired,2024-12-31
118945,Janet,Bonilla,29,Male,New York,81092,Part-Time,2019-10-08
118946,Charles,Griffin,37,Female,Texas,176813,Part-Time,2020-03-18
118947,Jacqueline,Gray,28,Male,Florida,195152,Full-Time,2024-05-13
118948,Matthew,Barnes,57,Male,Virginia,126438,Unemployed,2022-04-23
118949,Allison,Melton,46,Female,New York,172108,Self-Employed,2025-02-24
118950,Lori,Bright,68,Male,California,97398,Self-Employed,2017-04-18
118951,Cindy,Russell,53,Female,North Carolina,178929,Self-Employed,2019-06-20
118952,Kimberly,Adams,32,Female,California,32179,Full-Time,2019-10-17
118953,Alicia,Hall,43,Male,New Jersey,62198,Full-Time,2025-10-13
118954,Lisa,Miller,69,Male,Pennsylvania,39842,Full-Time,2020-06-28
118955,Amanda,Berry,74,Female,New Jersey,91094,Retired,2021-05-15
118956,Michael,Adams,56,Male,North Carolina,131332,Self-Employed,2019-06-24
118957,Michael,Schwartz,23,Female,New York,78511,Self-Employed,2026-06-07
118958,Dawn,Waters,61,Male,Virginia,165518,Unemployed,2016-11-18
118959,Valerie,Lee,63,Male,Texas,155919,Full-Time,2025-10-20
118960,Lori,Perez,24,Male,Virginia,37564,Self-Employed,2020-01-15
118961,Robert,Obrien,34,Male,Florida,68225,Unemployed,2026-05-03
118962,Kimberly,Smith,46,Male,Texas,81092,Retired,2025-03-28
118963,Michelle,Small,61,Female,New Jersey,57016,Retired,2021-06-04
118964,Lisa,Hart,62,Male,Pennsylvania,32944,Retired,2022-12-27
118965,Amy,Sexton,42,Female,California,137524,Unemployed,2021-10-19
118966,Dorothy,Mcneil,22,Female,Virginia,86588,Unemployed,2021-02-25
118967,Jean,Nelson,39,Male,Florida,87774,Retired,2019-06-21
118968,Larry,Hernandez,37,Male,Texas,120326,Full-Time,2018-04-28
118969,Jennifer,Goodwin,34,Male,New Jersey,33883,Unemployed,2018-11-09
118970,Deanna,Wolfe,73,Female,Texas,170127,Part-Time,2019-03-18
118971,Christine,Young,67,Male,North Carolina,41331,Full-Time,2017-02-18
118972,Sara,Wood,24,Male,Florida,192151,Self-Employed,2016-08-13
118973,Mark,Flores,19,Male,California,108611,Full-Time,2025-12-06
118974,Cory,Dunn,57,Male,New York,111193,Unemployed,2021-02-20
118975,Patricia,Atkins,21,Male,New York,155232,Self-Employed,2017-12-11
118976,Karen,Rivas,72,Male,New Jersey,183045,Self-Employed,2022-07-07
118977,Benjamin,Lee,20,Female,Pennsylvania,94775,Unemployed,2020-03-20
118978,Ernest,Campbell,29,Female,New Jersey,83899,Self-Employed,2022-05-20
118979,Randy,Campbell,28,Female,Georgia,86430,Retired,2020-09-03
118980,Benjamin,Roach,28,Female,North Carolina,68298,Unemployed,2022-03-23
118981,Julia,Bryant,20,Female,Florida,37997,Full-Time,2020-10-13
118982,Donna,Smith,72,Female,Illinois,101271,Unemployed,2016-10-28
118983,Rachel,Smith,23,Female,Virginia,76391,Self-Employed,2018-03-30
118984,Maurice,Henry,62,Female,Georgia,156243,Unemployed,2021-11-20
118985,Catherine,Gross,55,Female,Texas,154456,Retired,2018-05-25
118986,Cory,Harper,36,Female,California,123276,Part-Time,2026-04-04
118987,Rhonda,Vega,35,Male,North Carolina,193732,Retired,2024-07-31
118988,Shannon,Jones,68,Female,New York,189950,Unemployed,2017-06-29
118989,David,Trujillo,38,Male,Georgia,177781,Self-Employed,2023-08-11
118990,Joseph,Crawford,37,Male,Texas,183174,Full-Time,2019-01-20
118991,Leah,Mccormick,62,Female,Virginia,83292,Part-Time,2018-08-22
118992,Micheal,Chavez,66,Female,North Carolina,166909,Self-Employed,2024-12-11
118993,Stephanie,Palmer,53,Female,Pennsylvania,134425,Retired,2021-06-13
118994,Michael,Moreno,63,Female,New York,168162,Part-Time,2024-09-24
118995,Frank,Price,43,Female,Georgia,194692,Retired,2026-06-04
118996,Sandra,Bray,59,Male,Georgia,176294,Full-Time,2023-10-30
118997,John,Conrad,50,Male,North Carolina,46679,Full-Time,2025-07-20
118998,Todd,Duffy,31,Male,New Jersey,156044,Part-Time,2022-05-12
118999,David,Vincent,59,Female,New York,129978,Full-Time,2021-04-15
119000,Tina,Robbins,61,Male,Virginia,64421,Retired,2019-09-23
119001,Benjamin,Johnston,59,Female,California,93322,Self-Employed,2017-06-16
119002,Traci,Gibson,44,Male,New York,193399,Part-Time,2017-05-31
119003,Beth,Stewart,58,Male,North Carolina,131239,Unemployed,2018-10-24
119004,Denise,Alvarado,67,Female,Florida,38576,Unemployed,2019-12-01
119005,Abigail,Ho,47,Female,Virginia,54354,Unemployed,2020-01-04
119006,Kimberly,Williams,35,Male,Georgia,198610,Unemployed,2021-01-08
119007,Karen,Tucker,64,Female,Georgia,176354,Unemployed,2022-10-19
119008,Eddie,Gross,74,Female,New Jersey,98212,Self-Employed,2026-03-31
119009,David,Harmon,55,Male,North Carolina,178295,Unemployed,2026-01-24
119010,Brian,Pitts,73,Male,Georgia,122779,Full-Time,2021-08-14
119011,Shawn,Jones,24,Female,Florida,166578,Part-Time,2022-04-27
119012,Ronald,Wilson,19,Male,California,30518,Full-Time,2020-04-30
119013,Steve,Barajas,18,Female,California,112942,Part-Time,2025-03-27
119014,Joshua,King,40,Male,New York,56055,Part-Time,2025-08-07
119015,Jason,Page,34,Male,Florida,93940,Self-Employed,2024-03-03
119016,Elizabeth,Barton,67,Male,Pennsylvania,46985,Unemployed,2017-10-15
119017,Nicole,Stephens,71,Female,Virginia,110445,Part-Time,2026-03-03
119018,Amanda,Snyder,45,Male,Virginia,140408,Unemployed,2018-08-07
119019,Elizabeth,Carlson,73,Male,North Carolina,189845,Full-Time,2026-04-19
119020,Erica,Williams,60,Female,Georgia,196070,Retired,2021-05-20
119021,Jennifer,Cortez,32,Female,California,47688,Retired,2025-09-18
119022,David,Mcgee,23,Female,Illinois,91034,Retired,2019-12-06
119023,Paula,Rodriguez,49,Male,Pennsylvania,42616,Unemployed,2023-01-23
119024,Nathan,Holloway,69,Male,Georgia,192240,Full-Time,2025-08-22
119025,Nathan,Thompson,31,Male,Florida,47273,Self-Employed,2024-06-05
119026,John,Taylor,57,Female,California,58265,Full-Time,2020-07-05
119027,John,Cooper,71,Female,New York,153821,Part-Time,2022-02-22
119028,Paige,Gonzalez,28,Male,Illinois,167870,Part-Time,2018-12-02
119029,Jason,Martin,28,Female,Pennsylvania,88466,Self-Employed,2026-04-24
119030,Samantha,Brown,34,Female,Georgia,142834,Self-Employed,2024-09-12
119031,Jerry,Shah,58,Female,California,175160,Self-Employed,2017-02-08
119032,Sandra,Riddle,25,Male,Georgia,83343,Part-Time,2016-10-10
119033,Christopher,Mcdowell,57,Female,New York,183536,Self-Employed,2019-10-07
119034,Joshua,Smith,58,Female,Florida,97440,Part-Time,2026-04-14
119035,Jerry,Wiley,49,Male,New York,52078,Retired,2017-11-23
119036,Jennifer,Gibson,23,Male,North Carolina,113506,Unemployed,2018-11-12
119037,Samuel,Gomez,26,Female,Florida,170244,Unemployed,2017-12-27
119038,Michael,Richards,36,Male,Illinois,188313,Full-Time,2019-09-22
119039,Alyssa,Allen,50,Male,California,129063,Retired,2020-02-04
119040,Tristan,Clark,36,Female,Florida,73391,Part-Time,2025-09-12
119041,Timothy,Russell,73,Female,New York,131210,Full-Time,2025-04-06
119042,Courtney,Thompson,63,Male,New Jersey,121301,Full-Time,2016-10-01
119043,Nicole,Tran,25,Female,North Carolina,158469,Self-Employed,2016-12-15
119044,Darlene,Larsen,65,Male,New Jersey,175816,Unemployed,2023-01-23
119045,Patrick,Taylor,29,Male,Texas,113544,Part-Time,2025-09-13
119046,Jesse,Roberts,56,Male,Virginia,164090,Full-Time,2018-01-20
119047,Roy,Sanchez,25,Female,California,187768,Retired,2024-12-21
119048,Jessica,Hogan,67,Female,Texas,53346,Unemployed,2019-04-18
119049,Stephanie,Meyer,68,Male,Georgia,59042,Full-Time,2024-02-28
119050,Pamela,Jones,26,Male,New York,145173,Part-Time,2017-05-03
119051,Joseph,Hogan,51,Female,Illinois,168741,Full-Time,2020-10-23
119052,Heather,Davis,52,Female,Virginia,70715,Full-Time,2020-03-24
119053,Cynthia,Santana,65,Female,California,89141,Unemployed,2026-03-17
119054,Holly,Arias,24,Female,North Carolina,49067,Retired,2021-08-11
119055,Shelia,Paul,61,Male,New Jersey,37781,Full-Time,2020-04-10
119056,Christopher,Bolton,74,Male,Florida,164572,Self-Employed,2020-10-04
119057,Wanda,Smith,28,Female,North Carolina,182258,Part-Time,2020-06-25
119058,Jacqueline,Howell,38,Female,California,74764,Part-Time,2026-02-02
119059,Roy,Ramos,44,Male,Georgia,63659,Part-Time,2022-08-15
119060,Susan,Roman,47,Male,Illinois,55380,Self-Employed,2023-07-02
119061,Roberta,Carroll,23,Female,New York,194424,Part-Time,2024-09-10
119062,Marissa,Porter,38,Male,Texas,124044,Self-Employed,2020-01-08
119063,Leonard,Gonzalez,58,Male,California,136971,Retired,2021-02-17
119064,Mark,Fleming,72,Female,Georgia,62092,Part-Time,2017-04-24
119065,William,Martin,29,Female,Texas,47055,Self-Employed,2023-01-09
119066,Richard,Burnett,70,Female,Virginia,90612,Part-Time,2018-05-27
119067,Lori,Figueroa,41,Female,Pennsylvania,40732,Retired,2026-05-15
119068,Phyllis,Newman,44,Female,New Jersey,124532,Retired,2021-11-06
119069,Tina,Lucas,23,Male,Virginia,56560,Retired,2018-06-11
119070,Olivia,Parsons,50,Female,North Carolina,162660,Full-Time,2017-05-28
119071,John,Webb,26,Female,Virginia,116502,Full-Time,2022-03-10
119072,Ronald,Chen,32,Male,Pennsylvania,131898,Self-Employed,2025-08-19
119073,Sheryl,Martinez,19,Female,Pennsylvania,48264,Self-Employed,2025-08-28
119074,Erika,Norton,71,Female,Virginia,187461,Full-Time,2025-07-13
119075,Amanda,Bailey,57,Male,New York,102954,Retired,2019-01-07
119076,Nathan,Pena,63,Male,Texas,147795,Unemployed,2023-03-22
119077,Hannah,Johnson,72,Male,Texas,56079,Part-Time,2017-05-08
119078,Sandra,Williams,61,Female,New Jersey,108783,Full-Time,2025-07-21
119079,Heather,Delgado,72,Female,Georgia,93939,Unemployed,2022-01-03
119080,Michael,Stephenson,55,Female,Illinois,184344,Retired,2018-01-23
119081,Brooke,Smith,60,Female,North Carolina,170464,Self-Employed,2023-05-05
119082,Alexander,Martin,40,Male,Florida,94128,Retired,2019-03-16
119083,Maria,Lopez,37,Female,Florida,108120,Self-Employed,2025-03-28
119084,Sandra,Rice,32,Male,Georgia,61142,Retired,2023-01-17
119085,Sandra,Lynn,66,Male,Georgia,132893,Retired,2018-10-08
119086,Tina,Nelson,40,Female,California,137469,Retired,2024-03-03
119087,Mark,Rodriguez,37,Male,Pennsylvania,108885,Part-Time,2022-09-04
119088,Joel,Ward,30,Male,California,118874,Retired,2022-04-11
119089,Steven,Bradley,66,Female,North Carolina,144821,Part-Time,2016-12-01
119090,Zachary,Sanders,18,Female,Pennsylvania,43200,Full-Time,2025-04-04
119091,Stacey,Skinner,38,Male,Virginia,174444,Full-Time,2021-02-13
119092,Phyllis,Steele,61,Male,North Carolina,120988,Self-Employed,2018-05-27
119093,Dawn,Atkinson,24,Male,Pennsylvania,38256,Retired,2020-01-31
119094,Michael,Bowman,42,Male,California,91781,Unemployed,2020-05-11
119095,Summer,Cox,65,Female,Florida,67887,Self-Employed,2018-04-04
119096,James,Moore,67,Female,Florida,138983,Self-Employed,2017-02-05
119097,Christina,Clark,72,Male,New Jersey,114750,Retired,2020-01-11
119098,Anna,Chambers,41,Female,New York,36916,Unemployed,2022-09-12
119099,April,Coffey,44,Male,New Jersey,59446,Part-Time,2021-07-05
119100,Carolyn,Ramirez,47,Female,New York,158850,Part-Time,2017-04-25
119101,Mathew,Holmes,39,Female,California,116764,Part-Time,2024-07-06
119102,Krystal,Delgado,75,Male,New Jersey,101030,Self-Employed,2024-07-14
119103,Keith,Olson,74,Female,Florida,171215,Retired,2022-10-19
119104,Micheal,Smith,18,Female,Texas,144887,Unemployed,2018-06-30
119105,James,Ortega,38,Female,Florida,90024,Unemployed,2022-01-18
119106,Michael,Carter,29,Female,Texas,107624,Retired,2023-03-10
119107,Joshua,Morris,68,Female,New York,97359,Self-Employed,2021-09-19
119108,Christopher,Cain,18,Female,Virginia,127986,Full-Time,2024-04-21
119109,Hannah,Brown,67,Male,New Jersey,100333,Part-Time,2020-08-17
119110,Matthew,Schneider,46,Female,North Carolina,120555,Retired,2017-07-21
119111,Natalie,Daniels,70,Male,Texas,182627,Unemployed,2024-08-02
119112,Jeffrey,Barry,54,Male,California,147242,Self-Employed,2017-03-22
119113,Ashley,Gordon,37,Male,Florida,112174,Self-Employed,2022-06-28
119114,Timothy,Garcia,50,Female,California,62913,Full-Time,2025-12-29
119115,Alison,Turner,29,Male,California,170968,Part-Time,2019-05-19
119116,Julie,Mitchell,26,Male,California,120141,Part-Time,2021-05-05
119117,Phillip,Ramirez,26,Female,Pennsylvania,125531,Retired,2017-10-30
119118,Dawn,Beltran,58,Male,North Carolina,125432,Full-Time,2022-08-20
119119,Dawn,Richardson,61,Male,Illinois,195233,Retired,2026-06-08
119120,Troy,Carlson,55,Male,Florida,124893,Retired,2024-01-10
119121,Krista,Miller,53,Female,Virginia,74245,Self-Employed,2023-12-19
119122,Kimberly,Copeland,69,Male,Florida,51597,Unemployed,2023-05-13
119123,Cynthia,Smith,42,Male,North Carolina,154652,Self-Employed,2021-01-21
119124,Natalie,Morris,57,Female,Florida,70481,Part-Time,2018-06-26
119125,Lucas,Roberts,35,Female,Virginia,50290,Part-Time,2016-07-26
119126,Selena,Benitez,32,Female,Georgia,151539,Unemployed,2016-09-18
119127,Laura,Taylor,21,Male,Georgia,31685,Retired,2022-11-18
119128,Leslie,Ortega,31,Male,North Carolina,96757,Self-Employed,2018-06-25
119129,Rachel,Wilkins,69,Male,New York,100322,Unemployed,2020-11-09
119130,Jodi,Scott,37,Female,Illinois,108492,Retired,2020-08-08
119131,Paul,Garcia,42,Male,Texas,178677,Retired,2018-08-05
119132,John,Diaz,39,Male,New Jersey,153780,Part-Time,2019-01-26
119133,Mark,Lozano,74,Male,North Carolina,100484,Unemployed,2025-05-25
119134,Bernard,Grant,18,Male,Georgia,171135,Unemployed,2018-09-05
119135,Kelly,Brown,66,Male,Illinois,174264,Self-Employed,2023-05-25
119136,Carol,Green,52,Male,New York,65519,Retired,2019-05-27
119137,Taylor,Cannon,50,Male,Virginia,123084,Full-Time,2020-04-10
119138,Randy,Lee,72,Female,North Carolina,106981,Unemployed,2019-12-05
119139,Autumn,Douglas,18,Male,Illinois,94341,Unemployed,2022-07-01
119140,Christine,Nielsen,68,Male,New Jersey,54379,Full-Time,2023-07-27
119141,Mary,Jackson,42,Female,Georgia,55977,Unemployed,2018-08-27
119142,Peter,Robinson,64,Female,Texas,46358,Full-Time,2017-08-01
119143,Sarah,Powell,38,Male,Georgia,135396,Part-Time,2023-05-11
119144,Hector,Alvarez,67,Female,Florida,65618,Retired,2017-02-23
119145,Rebecca,Sanders,30,Male,Virginia,156404,Unemployed,2020-02-21
119146,Thomas,Jensen,34,Male,California,51942,Self-Employed,2018-09-02
119147,Michael,Brewer,74,Male,Pennsylvania,184679,Full-Time,2021-04-17
119148,John,Vance,25,Male,Virginia,30053,Full-Time,2021-11-21
119149,Erik,Pittman,37,Male,Florida,196983,Unemployed,2021-02-24
119150,Rebecca,White,30,Male,Texas,130500,Self-Employed,2018-05-21
119151,Heather,Wilson,47,Male,Florida,147511,Part-Time,2019-12-21
119152,Derrick,Scott,69,Female,Virginia,143420,Unemployed,2017-11-16
119153,Karen,Perez,36,Male,New York,166055,Unemployed,2017-06-07
119154,Gary,Mason,22,Male,California,183155,Full-Time,2021-09-15
119155,Katherine,Duncan,75,Male,Virginia,140377,Retired,2024-09-16
119156,Cynthia,Campbell,31,Female,North Carolina,121048,Self-Employed,2024-04-26
119157,Paul,Hicks,70,Female,Illinois,140487,Part-Time,2018-08-28
119158,David,Moore,53,Female,Florida,78586,Retired,2022-12-27
119159,Benjamin,Foster,36,Male,North Carolina,152945,Full-Time,2021-09-27
119160,Mary,Garcia,20,Female,Pennsylvania,95778,Retired,2025-05-28
119161,Timothy,Bright,21,Male,Texas,93738,Self-Employed,2021-01-01
119162,Sonya,Macdonald,23,Female,North Carolina,37405,Retired,2025-12-05
119163,Caroline,Newman,21,Female,Illinois,185964,Retired,2021-01-24
119164,Virginia,Lawrence,21,Male,Pennsylvania,181022,Retired,2025-05-23
119165,Michael,Garrison,37,Female,Illinois,93292,Self-Employed,2021-12-02
119166,Gerald,Diaz,47,Male,Virginia,121998,Full-Time,2018-09-01
119167,Katherine,Ruiz,71,Female,Georgia,45230,Self-Employed,2021-01-05
119168,Tammy,Owens,20,Female,California,148675,Retired,2024-09-08
119169,Shawn,Garcia,65,Male,Virginia,181950,Unemployed,2025-09-10
119170,William,Hernandez,72,Male,Virginia,76712,Unemployed,2020-07-20
119171,Carmen,Herrera,69,Female,North Carolina,76533,Retired,2021-08-13
119172,Shannon,Morales,39,Male,Pennsylvania,47665,Unemployed,2018-05-17
119173,Joseph,Roberts,58,Female,Pennsylvania,37824,Unemployed,2017-11-17
119174,Paul,Meyer,37,Male,Georgia,199896,Part-Time,2018-08-02
119175,Christopher,Saunders,45,Male,Virginia,195342,Retired,2023-10-03
119176,Valerie,Cox,75,Female,New York,161246,Self-Employed,2017-11-30
119177,Dennis,Herrera,19,Female,Virginia,66310,Unemployed,2020-02-02
119178,Michael,Anderson,30,Female,Illinois,191687,Unemployed,2025-09-30
119179,Justin,Jacobs,44,Female,Pennsylvania,60269,Unemployed,2023-06-21
119180,Audrey,Johnson,59,Female,Virginia,89435,Full-Time,2023-01-18
119181,Dustin,Spence,53,Male,Illinois,168313,Self-Employed,2016-11-09
119182,Sharon,Hill,27,Male,Georgia,83302,Self-Employed,2019-12-28
119183,Chad,Carson,23,Female,Georgia,53107,Unemployed,2019-01-25
119184,Alexis,Kaiser,51,Male,New York,117379,Self-Employed,2023-05-15
119185,Melissa,Holmes,72,Female,Pennsylvania,145649,Unemployed,2018-04-29
119186,Christian,Lopez,19,Female,Virginia,161612,Unemployed,2023-11-26
119187,Randy,Benjamin,43,Male,Virginia,174975,Self-Employed,2023-02-04
119188,Felicia,Robinson,54,Male,California,101738,Retired,2018-11-05
119189,Adam,Alvarez,46,Male,Virginia,178128,Part-Time,2021-05-21
119190,Michael,Gardner,54,Male,New Jersey,157320,Self-Employed,2023-01-21
119191,Jessica,Williams,54,Male,Virginia,134026,Unemployed,2026-05-09
119192,Diane,Richards,27,Male,Illinois,152528,Self-Employed,2017-08-01
119193,David,Mccoy,28,Male,California,104346,Retired,2018-09-10
119194,Bethany,Bryan,30,Female,Georgia,176573,Part-Time,2020-05-23
119195,Stephen,Williams,23,Male,New York,103413,Part-Time,2018-11-08
119196,Jose,Washington,35,Male,New York,63232,Retired,2018-08-01
119197,Megan,Sexton,23,Female,Florida,128833,Unemployed,2024-01-15
119198,Eric,Bishop,38,Female,Texas,120019,Unemployed,2025-03-27
119199,Adam,Moreno,63,Female,California,79392,Full-Time,2017-03-23
119200,Dawn,Reed,52,Male,Georgia,97753,Part-Time,2025-11-30
119201,Michael,Bennett,53,Male,Texas,107725,Unemployed,2021-12-11
119202,John,Griffith,36,Female,Virginia,81624,Self-Employed,2018-07-28
119203,Charles,Hansen,68,Female,Florida,117570,Self-Employed,2018-10-26
119204,Frances,Elliott,47,Female,New Jersey,87978,Self-Employed,2021-11-18
119205,Joyce,Vasquez,51,Male,Florida,133267,Unemployed,2023-02-15
119206,Samantha,Wright,71,Female,California,179326,Self-Employed,2021-11-16
119207,Sarah,Johnson,51,Female,Florida,138758,Part-Time,2019-12-26
119208,Carol,Carter,19,Male,New Jersey,55362,Part-Time,2020-11-01
119209,Cory,Thompson,58,Male,Pennsylvania,81270,Retired,2019-01-14
119210,Adam,Brooks,70,Female,Illinois,83430,Self-Employed,2019-07-14
119211,Joshua,Campbell,30,Female,New Jersey,91517,Retired,2016-10-11
119212,Omar,Cooper,41,Male,Georgia,124211,Self-Employed,2024-12-07
119213,Darren,Anthony,32,Female,New Jersey,57217,Retired,2018-12-04
119214,Alicia,Floyd,45,Female,California,195107,Unemployed,2017-08-19
119215,Nicole,Hogan,23,Female,North Carolina,91029,Full-Time,2024-08-24
119216,Kimberly,Kennedy,21,Female,Texas,159804,Self-Employed,2017-01-19
119217,Craig,Underwood,26,Male,Pennsylvania,30445,Full-Time,2021-02-01
119218,Ashley,Gill,41,Male,New Jersey,96676,Part-Time,2019-10-24
119219,Tracy,Logan,39,Female,Georgia,163906,Unemployed,2021-05-16
119220,Jason,Jordan,43,Female,Texas,71890,Full-Time,2023-07-18
119221,Brooke,Johnson,20,Male,New Jersey,166703,Self-Employed,2017-08-13
119222,Amy,Martinez,22,Female,Illinois,59105,Unemployed,2023-11-27
119223,Ryan,Brennan,69,Male,Illinois,172572,Full-Time,2025-07-19
119224,Ashley,Sharp,73,Male,New Jersey,167290,Full-Time,2021-02-06
119225,Rebecca,Patrick,53,Female,Virginia,36185,Unemployed,2019-08-24
119226,Nicole,Anderson,18,Female,Illinois,66864,Self-Employed,2025-12-28
119227,Leslie,Long,64,Female,Georgia,150143,Self-Employed,2024-11-06
119228,Joshua,Rose,48,Male,New York,92990,Self-Employed,2026-02-11
119229,John,Reynolds,41,Male,New Jersey,197036,Full-Time,2023-06-10
119230,Michael,Vega,67,Female,Pennsylvania,52061,Full-Time,2020-01-06
119231,Samantha,Weber,64,Male,Texas,70458,Retired,2024-07-27
119232,Amanda,Hughes,61,Male,North Carolina,74335,Retired,2024-05-28
119233,Morgan,Jackson,22,Female,Texas,56833,Retired,2020-04-14
119234,Colleen,Mcneil,69,Male,New Jersey,132155,Unemployed,2016-11-17
119235,William,Allen,27,Female,Pennsylvania,60510,Full-Time,2019-01-08
119236,Margaret,Floyd,29,Female,California,150300,Full-Time,2025-12-25
119237,Paul,Dillon,54,Female,New York,179164,Unemployed,2023-01-17
119238,Holly,Rowland,35,Male,New Jersey,165602,Self-Employed,2018-03-13
119239,Sandra,Deleon,45,Male,Pennsylvania,117385,Retired,2022-08-09
119240,Anthony,Martinez,53,Male,Virginia,195829,Part-Time,2022-05-10
119241,Chelsea,Young,34,Male,California,71249,Self-Employed,2016-11-13
119242,Tanya,Herrera,66,Female,Georgia,112554,Unemployed,2025-12-21
119243,Heather,Howard,41,Female,Texas,63671,Self-Employed,2023-06-09
119244,John,Hartman,73,Male,California,41183,Unemployed,2020-09-03
119245,Theresa,Perkins,30,Male,Illinois,130289,Part-Time,2018-07-30
119246,Carolyn,Johnston,62,Male,Florida,189785,Full-Time,2017-11-04
119247,James,Barron,42,Female,California,95965,Retired,2019-04-03
119248,Penny,Gallagher,67,Female,Florida,118753,Retired,2022-01-06
119249,Kari,Clarke,28,Female,Pennsylvania,56214,Part-Time,2024-09-06
119250,Sandra,Cohen,27,Male,Illinois,140359,Self-Employed,2026-02-17
119251,Cassandra,Carter,72,Female,New York,114303,Part-Time,2023-01-16
119252,Alexis,Owens,69,Male,New Jersey,46652,Unemployed,2018-10-20
119253,Kelly,Gonzalez,21,Male,Florida,33178,Self-Employed,2019-01-01
119254,Sherri,Hernandez,63,Male,Texas,41091,Self-Employed,2022-09-08
119255,Angela,Cruz,26,Female,Texas,75755,Part-Time,2024-04-15
119256,Jesus,Perry,75,Female,New Jersey,89059,Full-Time,2023-12-21
119257,Ellen,Gonzalez,31,Male,Virginia,131311,Full-Time,2025-10-20
119258,Dennis,Swanson,60,Female,California,38168,Part-Time,2025-11-29
119259,Tammy,Berry,26,Female,North Carolina,182203,Full-Time,2018-11-15
119260,Natasha,Edwards,70,Female,New York,57353,Self-Employed,2023-12-15
119261,Charles,Smith,51,Female,Georgia,32580,Unemployed,2018-01-18
119262,Shelly,Johnson,56,Female,New York,158395,Self-Employed,2019-10-07
119263,Glenn,Archer,31,Female,Illinois,157635,Part-Time,2018-08-22
119264,Benjamin,Walker,42,Male,Georgia,39338,Part-Time,2024-12-13
119265,Laura,Mccullough,59,Female,California,165428,Self-Employed,2020-05-15
119266,Michael,Raymond,30,Female,Virginia,149436,Part-Time,2018-10-14
119267,Joseph,Cochran,27,Male,North Carolina,64594,Unemployed,2021-12-05
119268,Christian,Ward,66,Female,Illinois,157715,Full-Time,2022-09-13
119269,James,Brown,36,Male,Florida,178324,Part-Time,2024-12-26
119270,Kristine,Mckay,49,Male,California,122737,Unemployed,2025-01-22
119271,Melanie,Edwards,58,Female,Virginia,110881,Unemployed,2021-07-19
119272,Andrew,Smith,43,Male,New York,149229,Unemployed,2022-12-02
119273,Emily,Roach,73,Female,Georgia,120320,Part-Time,2018-10-30
